id,name,lat,lon,idname
CLE,Cleveland Hopkins International,41.411667,-81.849722,CLE (Cleveland Hopkins International)
TMX,Timimoun,29.236944,0.276944,TMX (Timimoun)
TMW,Tamworth,-31.083889,150.846667,TMW (Tamworth)
CLJ,Cluj International,46.785278,23.686111,CLJ (Cluj International)
CLL,Easterwood,30.588611,-96.363889,CLL (Easterwood)
TNA,Jinan Yaoqiang International,36.857222,117.216111,TNA (Jinan Yaoqiang International)
CLP,Clarks Point,58.833611,-158.52944,CLP (Clarks Point)
CLO,Alfonso Bonilla Aragón International,3.543333,-76.381667,CLO (Alfonso Bonilla Aragón International)
TNC,Tin City LRRS,65.566111,-167.92306,TNC (Tin City LRRS)
CLQ,Colima,19.276944,-103.5775,CLQ (Colima)
TNE,New Tanegashima,30.604635,130.99161,TNE (New Tanegashima)
CLT,Charlotte Douglas International,35.213889,-80.943056,CLT (Charlotte Douglas International)
TNG,Tangier Ibn Battouta,35.726944,-5.916944,TNG (Tangier Ibn Battouta)
CLV,Caldas Novas,-17.724722,-48.61,CLV (Caldas Novas)
TNH,Tonghua Sanyuanpu,42.0503,125.7381,TNH (Tonghua Sanyuanpu)
TNK,Tununak,60.575556,-165.27111,TNK (Tununak)
TNJ,Raja Haji Fisabilillah International,0.923889,104.533056,TNJ (Raja Haji Fisabilillah International)
CLY,Calvi – Sainte-Catherine,42.520278,8.793056,CLY (Calvi – Sainte-Catherine)
TNO,Tamarindo,10.315833,-85.812778,TNO (Tamarindo)
TNN,Tainan,22.950278,120.205833,TNN (Tainan)
CMA,Cunnamulla,-28.03,145.622222,CMA (Cunnamulla)
TNR,Ivato International,-18.796944,47.478889,TNR (Ivato International)
CMB,Bandaranaike International,7.180278,79.885278,CMB (Bandaranaike International)
CME,Ciudad del Carmen International,18.653333,-91.801111,CME (Ciudad del Carmen International)
CMG,Corumbá International,-19.011944,-57.673056,CMG (Corumbá International)
CMF,Chambéry,45.639167,5.88,CMF (Chambéry)
CMI,University of Illinois Willard,40.039167,-88.278056,CMI (University of Illinois Willard)
CMH,John Glenn Columbus International,39.998056,-82.891944,CMH (John Glenn Columbus International)
CMN,Mohammed V International,33.3675,-7.59,CMN (Mohammed V International)
TOB,Tobruk,31.855,23.896389,TOB (Tobruk)
TOF,Bogashevo,56.385833,85.213333,TOF (Bogashevo)
TOE,Tozeur–Nefta International,33.939722,8.110556,TOE (Tozeur–Nefta International)
TOH,Torres,-13.327778,166.638611,TOH (Torres)
CMW,Ignacio Agramonte International,21.420278,-77.8475,CMW (Ignacio Agramonte International)
TOG,Togiak,59.0525,-160.39917,TOG (Togiak)
CMX,Houghton County Memorial,47.168333,-88.489167,CMX (Houghton County Memorial)
TOL,Toledo Express,41.586944,-83.807778,TOL (Toledo Express)
CND,Mihail Kogălniceanu International,44.362222,28.488333,CND (Mihail Kogălniceanu International)
TOS,"Tromsø Airport, Langnes",69.683333,18.918889,"TOS (Tromsø Airport, Langnes)"
CNF,Tancredo Neves International,-19.633889,-43.968889,CNF (Tancredo Neves International)
TOU,Touho,-20.79,165.259444,TOU (Touho)
CNJ,Cloncurry,-20.668611,140.504444,CNJ (Cloncurry)
TOY,Toyama,36.648333,137.1875,TOY (Toyama)
CNM,Cavern City Air Terminal,32.3375,-104.26333,CNM (Cavern City Air Terminal)
TPA,Tampa International,27.975556,-82.533333,TPA (Tampa International)
CNQ,Doctor Fernando Piragine Niveyro International,-27.445556,-58.761944,CNQ (Doctor Fernando Piragine Niveyro International)
TPE,Taiwan Taoyuan International,25.077778,121.232778,TPE (Taiwan Taoyuan International)
CNS,Cairns,-16.878056,145.748889,CNS (Cairns)
CNX,Chiang Mai International,18.771389,98.962778,CNX (Chiang Mai International)
CNY,Canyonlands Field,38.760833,-109.7475,CNY (Canyonlands Field)
TPQ,Tepic International,21.419444,-104.8425,TPQ (Tepic International)
TPP,Cad. FAP Guillermo del Castillo Paredes,-6.508611,-76.373333,TPP (Cad. FAP Guillermo del Castillo Paredes)
TPS,Vincenzo Florio Airport Trapani–Birgi,37.9075,12.494167,TPS (Vincenzo Florio Airport Trapani–Birgi)
COD,Yellowstone Regional,44.517778,-109.02611,COD (Yellowstone Regional)
COG,Condoto Mandinga,5.1,-76.616667,COG (Condoto Mandinga)
COK,Cochin International,10.151944,76.401944,COK (Cochin International)
COO,Cadjehoun,6.357222,2.384444,COO (Cadjehoun)
COQ,Choibalsan,48.135556,114.646389,COQ (Choibalsan)
COS,Colorado Springs,38.805833,-104.70083,COS (Colorado Springs)
COR,Ingeniero Aeronáutico Ambrosio L.V. Taravella International,-31.31,-64.208333,COR (Ingeniero Aeronáutico Ambrosio L.V. Taravella International)
COU,Columbia Regional,38.818056,-92.219722,COU (Columbia Regional)
LAD,Quatro de Fevereiro,-8.858333,13.231111,LAD (Quatro de Fevereiro)
LAE,Lae Nadzab,-6.569722,146.726111,LAE (Lae Nadzab)
LAH,Oesman Sadik,-0.634722,127.504167,LAH (Oesman Sadik)
LAJ,Lages,-27.782778,-50.280556,LAJ (Lages)
LAI,Lannion – Côte de Granit,48.755,-3.474444,LAI (Lannion – Côte de Granit)
CPD,Coober Pedy,-29.040278,134.72,CPD (Coober Pedy)
CPC,Aviador Carlos Campos,-40.075278,-71.137222,CPC (Aviador Carlos Campos)
LAK,Aklavik/Freddie Carmichael,68.223333,-135.00583,LAK (Aklavik/Freddie Carmichael)
LAN,Capital Region International,42.778611,-84.587222,LAN (Capital Region International)
CPE,Campeche International,19.816667,-90.500278,CPE (Campeche International)
CPH,Airport Copenhagen,55.620278,12.650278,CPH (Airport Copenhagen)
LAP,La Paz International,24.072778,-110.3625,LAP (La Paz International)
LAO,Laoag International,18.178056,120.531389,LAO (Laoag International)
LAR,Laramie Regional,41.311944,-105.675,LAR (Laramie Regional)
LAQ,Al Abraq International,32.788611,21.964444,LAQ (Al Abraq International)
LAS,McCarran International,36.08,-115.15222,LAS (McCarran International)
LAU,Manda,-2.2525,40.913056,LAU (Manda)
LAX,Los Angeles International,33.9425,-118.40806,LAX (Los Angeles International)
CPO,Chamonate,-27.261667,-70.779167,CPO (Chamonate)
LAW,Lawton–Fort Sill Regional,34.566667,-98.416389,LAW (Lawton–Fort Sill Regional)
CPR,Casper–Natrona County International,42.908056,-106.46444,CPR (Casper–Natrona County International)
TRC,Torreón International,25.568333,-103.41056,TRC (Torreón International)
CPT,Cape Town International,-33.964722,18.601667,CPT (Cape Town International)
TRE,Tiree,56.499167,-6.869167,TRE (Tiree)
TRD,"Trondheim Airport, Værnes",63.4575,10.924167,"TRD (Trondheim Airport, Værnes)"
CPV,Campina Grande,-7.27,-35.896389,CPV (Campina Grande)
TRG,Tauranga,-37.673333,176.198611,TRG (Tauranga)
TRF,"Sandefjord Airport, Torp",59.186667,10.258611,"TRF (Sandefjord Airport, Torp)"
LBA,Leeds Bradford,53.865833,-1.660556,LBA (Leeds Bradford)
TRI,Tri-Cities Regional,36.475278,-82.4075,TRI (Tri-Cities Regional)
CPX,Benjamín Rivera Noriega,18.3125,-65.303056,CPX (Benjamín Rivera Noriega)
TRK,Juwata International,3.326667,117.566667,TRK (Juwata International)
LBC,Lubeck Blankensee Airport,53.805401,10.7192,LBC (Lubeck Blankensee Airport)
LBB,Lubbock Preston Smith International,33.663611,-101.82278,LBB (Lubbock Preston Smith International)
LBE,Arnold Palmer Regional,40.275833,-79.404722,LBE (Arnold Palmer Regional)
LBD,Khujand,40.215278,69.694722,LBD (Khujand)
TRO,Taree,-31.888611,152.513889,TRO (Taree)
LBG,Paris–Le Bourget,48.969444,2.441389,LBG (Paris–Le Bourget)
TRN,Turin,45.2025,7.649444,TRN (Turin)
LBF,North Platte Regional,41.131111,-100.69306,LBF (North Platte Regional)
TRS,Trieste – Friuli Venezia Giulia,45.8275,13.472222,TRS (Trieste – Friuli Venezia Giulia)
LBJ,Komodo,-8.486667,119.889167,LBJ (Komodo)
TRR,China Bay,8.539722,81.181944,TRR (China Bay)
TRU,FAP Captain Carlos Martínez de Pinillos International,-8.084722,-79.109444,TRU (FAP Captain Carlos Martínez de Pinillos International)
LBL,Liberal Mid-America Regional,37.044167,-100.96,LBL (Liberal Mid-America Regional)
CQD,Shahrekord Airport,32.297199,50.842201,CQD (Shahrekord Airport)
TRW,Bonriki International,1.38,173.146667,TRW (Bonriki International)
TRV,Trivandrum International,8.482222,76.92,TRV (Trivandrum International)
LBP,Long Banga,3.202222,115.402222,LBP (Long Banga)
LBS,Labasa,-16.467778,179.339722,LBS (Labasa)
TRZ,Tiruchirappalli International,10.765278,78.709722,TRZ (Tiruchirappalli International)
LBU,Labuan,5.297222,115.2525,LBU (Labuan)
LBV,Libreville International,0.458611,9.412222,LBV (Libreville International)
TSA,Taipei Songshan,25.069722,121.5525,TSA (Taipei Songshan)
TSF,Treviso,45.650833,12.197778,TSF (Treviso)
TSE,Astana International,51.023056,71.466944,TSE (Astana International)
TSJ,Tsushima,34.285,129.330556,TSJ (Tsushima)
LCA,Larnaca International,34.875,33.624722,LCA (Larnaca International)
TSN,Tianjin Binhai International,39.124444,117.346111,TSN (Tianjin Binhai International)
LCE,Golosón International,15.7425,-86.853056,LCE (Golosón International)
LCH,Lake Charles Regional,30.126111,-93.223333,LCH (Lake Charles Regional)
LCG,A Coruña,43.302222,-8.377222,LCG (A Coruña)
TSR,Timișoara Traian Vuia International,45.81,21.337778,TSR (Timișoara Traian Vuia International)
LCJ,Łódź Władysław Reymont,51.721944,19.398056,LCJ (Łódź Władysław Reymont)
CRA,Craiova International,44.318056,23.888611,CRA (Craiova International)
CRD,General Enrique Mosconi International,-45.785278,-67.465556,CRD (General Enrique Mosconi International)
TST,Trang,7.508611,99.615833,TST (Trang)
LCK,Rickenbacker International,39.813889,-82.927778,LCK (Rickenbacker International)
TSV,Townsville,-19.2525,146.765278,TSV (Townsville)
LCR,La Chorrera,-1.456944,-72.801389,LCR (La Chorrera)
CRI,Colonel Hill,22.745556,-74.182222,CRI (Colonel Hill)
TSY,Tasikmalaya Wiriadinata,-7.347222,108.246389,TSY (Tasikmalaya Wiriadinata)
CRL,Brussels South Charleroi,50.459167,4.453889,CRL (Brussels South Charleroi)
CRK,Clark International,15.186111,120.560278,CRK (Clark International)
CRM,Catarman National,12.5025,124.635833,CRM (Catarman National)
CRP,Corpus Christi International,27.770278,-97.501111,CRP (Corpus Christi International)
TTA,Tan Tan,28.448333,-11.161389,TTA (Tan Tan)
LCX,Longyan Guanzhishan,25.675556,116.745556,LCX (Longyan Guanzhishan)
LCY,London City,51.505,0.054167,LCY (London City)
TTE,Babullah,0.831389,127.381389,TTE (Babullah)
CRV,Crotone Airport,38.9972,17.0802,CRV (Crotone Airport)
CRW,Yeager,38.373056,-81.593056,CRW (Yeager)
CRZ,Turkmenabat,39.083333,63.611944,CRZ (Turkmenabat)
TTJ,Tottori,35.53,134.166667,TTJ (Tottori)
LDB,Londrina,-23.333611,-51.13,LDB (Londrina)
LDE,Tarbes–Lourdes–Pyrénées,43.185556,-0.002778,LDE (Tarbes–Lourdes–Pyrénées)
TTN,Trenton–Mercer,40.276944,-74.811944,TTN (Trenton–Mercer)
TTQ,Tortuguero,10.572555,-83.517091,TTQ (Tortuguero)
LDH,Lord Howe Island,-31.538611,159.076111,LDH (Lord Howe Island)
TTU,Sania Ramel,35.59,-5.328056,TTU (Sania Ramel)
TTT,Taitung,22.755696,121.100618,TTT (Taitung)
CSG,Columbus Metropolitan,32.514444,-84.940278,CSG (Columbus Metropolitan)
CSH,Solovki,65.029444,35.733333,CSH (Solovki)
LDS,Yichun Lindu,47.751389,129.017778,LDS (Yichun Lindu)
CSK,Cap Skirring,12.394722,-16.7475,CSK (Cap Skirring)
LDU,Lahad Datu,5.030278,118.328333,LDU (Lahad Datu)
CSL,Camp San Luis Obispo O'Sullivan AHP,35.233333,-120.63333,CSL (Camp San Luis Obispo O'Sullivan AHP)
LDY,City of Derry,55.042778,-7.161111,LDY (City of Derry)
TUB,Tubuai – Mataura,-23.365278,-149.52417,TUB (Tubuai – Mataura)
LDZ,Londolozi,-24.808056,31.504167,LDZ (Londolozi)
TUC,Teniente General Benjamín Matienzo International,-26.840833,-65.104722,TUC (Teniente General Benjamín Matienzo International)
TUF,Tours Val de Loire,47.431944,0.723056,TUF (Tours Val de Loire)
TUG,Tuguegarao,17.641667,121.733611,TUG (Tuguegarao)
LEB,Lebanon Municipal,43.627778,-72.307222,LEB (Lebanon Municipal)
CSY,Cheboksary,56.090278,47.347222,CSY (Cheboksary)
LEA,RAAF Base Learmonth,-22.235556,114.088611,LEA (RAAF Base Learmonth)
CSX,Changsha Huanghua International,28.193611,113.217778,CSX (Changsha Huanghua International)
TUI,Turaif Domestic,31.692778,38.731111,TUI (Turaif Domestic)
LED,Pulkovo International,59.800278,30.2625,LED (Pulkovo International)
TUL,Tulsa International,36.198333,-95.888056,TUL (Tulsa International)
LEC,Lençóis,-12.483749,-41.275543,LEC (Lençóis)
TUK,Turbat International,25.986389,63.030278,TUK (Turbat International)
TUN,Tunis–Carthage International,36.851111,10.227222,TUN (Tunis–Carthage International)
TUP,Tupelo Regional,34.268056,-88.77,TUP (Tupelo Regional)
TUO,Taupo,-38.740833,176.085,TUO (Taupo)
LEJ,Leipzig/Halle Airport,51.4325,12.241667,LEJ (Leipzig/Halle Airport)
CTA,Catania–Fontanarossa,37.466667,15.063889,CTA (Catania–Fontanarossa)
LEI,Almería,36.843889,-2.37,LEI (Almería)
CTD,Chitre Alonso Valderrama,7.988056,-80.41,CTD (Chitre Alonso Valderrama)
TUS,Tucson International,32.116111,-110.94111,TUS (Tucson International)
CTC,Coronel Felipe Varela International,-28.593056,-65.751111,CTC (Coronel Felipe Varela International)
LEN,León,42.588889,-5.655556,LEN (León)
TUU,Tabuk Regional,28.365556,36.618889,TUU (Tabuk Regional)
CTG,Rafael Núñez International,10.4425,-75.513056,CTG (Rafael Núñez International)
LET,Alfredo Vásquez Cobo International,-4.193611,-69.943056,LET (Alfredo Vásquez Cobo International)
CTL,Charleville,-26.413333,146.2625,CTL (Charleville)
CTN,Cooktown,-15.443611,145.182778,CTN (Cooktown)
CTM,Chetumal International,18.504722,-88.326944,CTM (Chetumal International)
LEX,Blue Grass,38.036389,-84.605833,LEX (Blue Grass)
TVC,Cherry Capital,44.741389,-85.582222,TVC (Cherry Capital)
CTS,New Chitose,42.775278,141.692222,CTS (New Chitose)
CTU,Chengdu Shuangliu International,30.578611,103.947222,CTU (Chengdu Shuangliu International)
TVF,Thief River Falls Regional,48.066667,-96.183333,TVF (Thief River Falls Regional)
TVS,Tangshan Sannühe,39.719444,117.993333,TVS (Tangshan Sannühe)
CUC,Camilo Daza International,7.9275,-72.511667,CUC (Camilo Daza International)
TVU,Matei,-16.690833,-179.8775,TVU (Matei)
CUE,Mariscal Lamar International,-2.889444,-78.984444,CUE (Mariscal Lamar International)
LFM,Lamerd,27.373056,53.188056,LFM (Lamerd)
CUF,Cuneo International,44.5475,7.623056,CUF (Cuneo International)
TVY,Dawei,14.098333,98.205278,TVY (Dawei)
LFQ,Linfen Qiaoli,36.039722,111.491667,LFQ (Linfen Qiaoli)
CUK,Caye Caulker,17.735278,-88.0325,CUK (Caye Caulker)
LFR,La Fría,8.239167,-72.271111,LFR (La Fría)
CUM,Antonio José de Sucre,10.450278,-64.130556,CUM (Antonio José de Sucre)
CUL,Bachigualato Federal International,24.764444,-107.47472,CUL (Bachigualato Federal International)
LFT,Lafayette Regional,30.205278,-91.9875,LFT (Lafayette Regional)
LFW,Lomé–Tokoin International,6.165556,1.254444,LFW (Lomé–Tokoin International)
CUN,Cancún International,21.036667,-86.877222,CUN (Cancún International)
CUR,Curaçao International,12.188889,-68.959722,CUR (Curaçao International)
CUU,Chihuahua International,28.702778,-105.96444,CUU (Chihuahua International)
TWF,Magic Valley Regional,42.481667,-114.48778,TWF (Magic Valley Regional)
LGB,Long Beach,33.817778,-118.15167,LGB (Long Beach)
LGA,LaGuardia,40.777222,-73.8725,LGA (LaGuardia)
CUZ,Alejandro Velasco Astete International,-13.535833,-71.938889,CUZ (Alejandro Velasco Astete International)
LGG,Liège,50.6375,5.443333,LGG (Liège)
LGI,Deadman's Cay,23.178889,-75.093611,LGI (Deadman's Cay)
LGL,Long Lellang,3.421111,115.153333,LGL (Long Lellang)
TWT,Sanga-Sanga,5.045,119.7425,TWT (Sanga-Sanga)
LGK,Langkawi International,6.338611,99.732222,LGK (Langkawi International)
TWU,Tawau,4.313333,118.121944,TWU (Tawau)
LGP,Legazpi,13.157222,123.734444,LGP (Legazpi)
CVG,Cincinnati/Northern Kentucky International,39.048889,-84.667778,CVG (Cincinnati/Northern Kentucky International)
LGQ,Lago Agrio,0.0925,-76.869444,LGQ (Lago Agrio)
CVN,Clovis Municipal,34.426389,-103.07889,CVN (Clovis Municipal)
CVM,Ciudad Victoria International,23.703333,-98.956389,CVM (Ciudad Victoria International)
LGW,Gatwick,51.148056,-0.190278,LGW (Gatwick)
CVQ,Carnarvon,-24.884722,113.666389,CVQ (Carnarvon)
CVT,Coventry,52.369722,-1.479722,CVT (Coventry)
TXE,Takengon Rembele,4.721389,96.849167,TXE (Takengon Rembele)
CVU,Corvo,39.671389,-31.113611,CVU (Corvo)
TXF,Teixeira de Freitas,-17.524444,-39.669167,TXF (Teixeira de Freitas)
TXK,Texarkana Regional,33.453611,-93.991111,TXK (Texarkana Regional)
LHE,Allama Iqbal International,31.521667,74.403611,LHE (Allama Iqbal International)
TXL,Berlin Tegel,52.559722,13.287778,TXL (Berlin Tegel)
TXN,Huangshan Tunxi International,29.732778,118.257222,TXN (Huangshan Tunxi International)
CWA,Central Wisconsin,44.783333,-89.666667,CWA (Central Wisconsin)
CWC,Chernivtsi International,48.259444,25.980278,CWC (Chernivtsi International)
CWB,Afonso Pena International,-25.528611,-49.175833,CWB (Afonso Pena International)
LHR,Heathrow,51.4775,-0.461389,LHR (Heathrow)
CWJ,Cangyuan Washan,23.276111,99.373333,CWJ (Cangyuan Washan)
CWL,Cardiff,51.396667,-3.343333,CWL (Cardiff)
LHW,Lanzhou Zhongchuan International,36.516667,103.616667,LHW (Lanzhou Zhongchuan International)
TYD,Tynda,55.284722,124.778056,TYD (Tynda)
TYL,Capitán FAP Víctor Montes Arias International,-4.576667,-81.254167,TYL (Capitán FAP Víctor Montes Arias International)
TYN,Taiyuan Wusu International,37.746944,112.628333,TYN (Taiyuan Wusu International)
LIF,Ouanaham,-20.774722,167.24,LIF (Ouanaham)
LIH,Lihue,21.976389,-159.33611,LIH (Lihue)
LIG,Limoges – Bellegarde,45.860833,1.180278,LIG (Limoges – Bellegarde)
TYR,Tyler Pounds Regional,32.354167,-95.4025,TYR (Tyler Pounds Regional)
CXB,Cox's Bazar,21.452222,91.963889,CXB (Cox's Bazar)
LIL,Lille,50.563333,3.086944,LIL (Lille)
TYS,McGhee Tyson,35.811111,-83.994167,TYS (McGhee Tyson)
LIN,Linate,45.449444,9.278333,LIN (Linate)
CXF,Coldfoot,67.251667,-150.20417,CXF (Coldfoot)
LIM,Jorge Chávez International,-12.021944,-77.114444,LIM (Jorge Chávez International)
CXH,Vancouver Harbour Flight Centre,49.291667,-123.12139,CXH (Vancouver Harbour Flight Centre)
LIO,Limón International,9.961944,-83.026944,LIO (Limón International)
CXJ,Campo dos Bugres,-29.196944,-51.1875,CXJ (Campo dos Bugres)
LIR,Daniel Oduber Quirós International,10.593333,-85.544444,LIR (Daniel Oduber Quirós International)
LIQ,Lisala,2.171111,21.496944,LIQ (Lisala)
CXI,Cassidy International,1.986389,-157.35417,CXI (Cassidy International)
LIT,Clinton National,34.729444,-92.224444,LIT (Clinton National)
LIS,Lisbon Portela,38.774167,-9.134167,LIS (Lisbon Portela)
CXP,Cilacap,-7.64506,-109.033997,CXP (Cilacap)
TZA,Belize City Municipal,17.516389,-88.195556,TZA (Belize City Municipal)
LIW,Loikaw,19.691389,97.214722,LIW (Loikaw)
CXR,Cam Ranh International,11.998056,109.219167,CXR (Cam Ranh International)
TZL,Tuzla International,44.458611,18.725556,TZL (Tuzla International)
LJG,Lijiang Sanyi International,26.674167,100.243611,LJG (Lijiang Sanyi International)
CYB,Charles Kirkconnell International,19.686944,-79.882778,CYB (Charles Kirkconnell International)
CYF,Chefornak,60.159722,-164.27472,CYF (Chefornak)
CYI,Chiayi,23.463333,120.390556,CYI (Chiayi)
TZX,Trabzon,40.995,39.789722,TZX (Trabzon)
LJU,Ljubljana Jože Pučnik,46.223611,14.4575,LJU (Ljubljana Jože Pučnik)
CYO,Vilo Acuña,21.616389,-81.546111,CYO (Vilo Acuña)
CYP,Calbayog,12.072778,124.545,CYP (Calbayog)
CYS,Cheyenne Regional,41.155833,-104.81194,CYS (Cheyenne Regional)
LKB,Lakeba,-18.199167,-178.81694,LKB (Lakeba)
LKA,Gewayantana,-8.274167,123.000556,LKA (Gewayantana)
CYX,Chersky,68.741667,161.3375,CYX (Chersky)
CYZ,Cauayan,16.928889,121.755278,CYZ (Cauayan)
LKE,Kenmore Air Harbor Seaplane Base,47.633333,-122.33167,LKE (Kenmore Air Harbor Seaplane Base)
LKH,Long Akah,3.311944,114.786944,LKH (Long Akah)
LKL,"Lakselv Airport, Banak",70.068889,24.973611,"LKL (Lakselv Airport, Banak)"
LKN,Leknes,68.154444,13.611944,LKN (Leknes)
CZE,José Leonardo Chirino,11.415,-69.681667,CZE (José Leonardo Chirino)
CZH,Corozal,18.3825,-88.410833,CZH (Corozal)
LKO,Chaudhary Charan Singh International,26.760556,80.889444,LKO (Chaudhary Charan Singh International)
CZL,Mohamed Boudiaf International,36.276111,6.620278,CZL (Mohamed Boudiaf International)
CZM,Cozumel International,20.521667,-86.936944,CZM (Cozumel International)
LKY,Lake Manyara,-3.375556,35.818056,LKY (Lake Manyara)
CZS,Cruzeiro do Sul International,-7.6,-72.769444,CZS (Cruzeiro do Sul International)
CZU,Las Brujas,9.332778,-75.285556,CZU (Las Brujas)
CZX,Changzhou Benniu,31.919444,119.778333,CZX (Changzhou Benniu)
LLA,Luleå,65.543889,22.121944,LLA (Luleå)
LLB,Libo,25.448333,107.960833,LLB (Libo)
LLF,Yongzhou Lingling,26.341667,111.608889,LLF (Yongzhou Lingling)
LLI,Lalibela,11.975,38.98,LLI (Lalibela)
LLK,Lankaran International,38.758889,48.806389,LLK (Lankaran International)
LLO,Palopo Lagaligo,-3.0825,120.245,LLO (Palopo Lagaligo)
LLW,Lilongwe International,-13.789444,33.781111,LLW (Lilongwe International)
LLV,Lüliang,37.681389,111.1425,LLV (Lüliang)
LMA,Minchumina,63.886111,-152.30194,LMA (Minchumina)
LMC,La Macarena,2.175278,-73.786667,LMC (La Macarena)
LMN,Limbang,4.808056,115.010278,LMN (Limbang)
LMM,Los Mochis International,25.685278,-109.08083,LMM (Los Mochis International)
LMP,Lampedusa,35.498056,12.618333,LMP (Lampedusa)
LMT,Crater Lake–Klamath Regional,42.163056,-121.73722,LMT (Crater Lake–Klamath Regional)
LNB,Lamen Bay,-16.585,168.159722,LNB (Lamen Bay)
LNE,Lonorore,-15.864167,168.171111,LNE (Lonorore)
LNK,Lincoln,40.851111,-96.759167,LNK (Lincoln)
LNJ,Lincang,23.738889,100.025,LNJ (Lincang)
LNS,Lancaster,40.121667,-76.296111,LNS (Lancaster)
LNV,Lihir Island,-3.0425,152.627778,LNV (Lihir Island)
LNY,Lanai,20.785556,-156.95139,LNY (Lanai)
LNZ,Linz,48.233333,14.1875,LNZ (Linz)
LOD,Longana,-15.305833,167.967778,LOD (Longana)
LOE,Loei,17.439167,101.721944,LOE (Loei)
LOH,Ciudad de Catamayo,-3.995833,-79.371667,LOH (Ciudad de Catamayo)
LOK,Lodwar,3.121667,35.605556,LOK (Lodwar)
LOP,Lombok International,-8.757222,116.276667,LOP (Lombok International)
LOO,L Mekrareg,33.764722,2.9275,LOO (L Mekrareg)
LOS,Murtala Muhammed International,6.5775,3.321111,LOS (Murtala Muhammed International)
LOV,Monclova International,26.954167,-101.47028,LOV (Monclova International)
LPA,Gran Canaria,27.931944,-15.386667,LPA (Gran Canaria)
UAH,Ua Huka,-8.936111,-139.555,UAH (Ua Huka)
UAK,Narsarsuaq,61.160556,-45.426111,UAK (Narsarsuaq)
